Date,Close
2012-01-31,43.5
2012-02-01,43.5
2012-02-02,43.5
2012-02-03,42.5099983215332
2012-02-06,42.75
2012-02-07,42.75
2012-02-08,43.70000076293945
2012-02-09,43.959999084472656
2012-02-10,43.959999084472656
2012-02-13,43.959999084472656
2012-02-14,43.959999084472656
2012-02-15,43.959999084472656
2012-02-16,43.959999084472656
2012-02-17,43.959999084472656
2012-02-21,45.86000061035156
2012-02-22,46.380001068115234
2012-02-23,47.04999923706055
2012-02-24,47.939998626708984
2012-02-27,47.45000076293945
2012-02-28,47.31999969482422
2012-02-29,46.560001373291016
2012-03-01,47.70000076293945
2012-03-02,46.630001068115234
2012-03-05,46.61000061035156
2012-03-06,45.88999938964844
2012-03-07,46.40999984741211
2012-03-08,46.599998474121094
2012-03-09,47.150001525878906
2012-03-12,46.43000030517578
2012-03-13,46.66999816894531
2012-03-14,46.22999954223633
2012-03-15,46.22999954223633
2012-03-16,46.27000045776367
2012-03-19,47.130001068115234
2012-03-20,46.27000045776367
2012-03-21,46.47999954223633
2012-03-22,46.47999954223633
2012-03-23,46.599998474121094
2012-03-26,46.599998474121094
2012-03-27,46.779998779296875
2012-03-28,46.779998779296875
2012-03-29,45.130001068115234
2012-03-30,45.099998474121094
2012-04-02,46.02000045776367
2012-04-03,45.61000061035156
2012-04-04,44.68000030517578
2012-04-05,45.150001525878906
2012-04-09,44.869998931884766
2012-04-10,44.25
2012-04-11,44.849998474121094
2012-04-12,45.2400016784668
2012-04-13,44.83000183105469
2012-04-16,44.91999816894531
2012-04-17,45.279998779296875
2012-04-18,45.18000030517578
2012-04-19,44.68000030517578
2012-04-20,45.06999969482422
2012-04-23,44.72999954223633
2012-04-24,44.95000076293945
2012-04-25,44.810001373291016
2012-04-26,45.220001220703125
2012-04-27,45.34000015258789
2012-04-30,45.349998474121094
2012-05-01,45.959999084472656
2012-05-02,45.65999984741211
2012-05-03,44.90999984741211
2012-05-04,44.90999984741211
2012-05-07,42.400001525878906
2012-05-08,42.400001525878906
2012-05-09,41.91999816894531
2012-05-10,41.91999816894531
2012-05-11,41.470001220703125
2012-05-14,40.83000183105469
2012-05-15,41.0099983215332
2012-05-16,41.0099983215332
2012-05-17,40.04999923706055
2012-05-18,39.93000030517578
2012-05-21,39.93000030517578
2012-05-22,39.790000915527344
2012-05-23,39.150001525878906
2012-05-24,39.150001525878906
2012-05-25,39.43000030517578
2012-05-29,39.43000030517578
2012-05-30,37.90999984741211
2012-05-31,37.470001220703125
2012-06-01,37.470001220703125
2012-06-04,36.20000076293945
2012-06-05,36.41999816894531
2012-06-06,36.90999984741211
2012-06-07,36.939998626708984
2012-06-08,36.04999923706055
2012-06-11,36.279998779296875
2012-06-12,36.189998626708984
2012-06-13,35.86000061035156
2012-06-14,36.54999923706055
2012-06-15,36.529998779296875
2012-06-18,36.11000061035156
2012-06-19,36.56999969482422
2012-06-20,36.56999969482422
2012-06-21,34.2400016784668
2012-06-22,34.77000045776367
2012-06-25,34.540000915527344
2012-06-26,34.560001373291016
2012-06-27,35.029998779296875
2012-06-28,34.2400016784668
2012-06-29,36.849998474121094
2012-07-02,36.38999938964844
2012-07-03,38.0
2012-07-05,37.810001373291016
2012-07-06,37.810001373291016
2012-07-09,37.2599983215332
2012-07-10,37.06999969482422
2012-07-11,37.529998779296875
2012-07-12,37.529998779296875
2012-07-13,37.900001525878906
2012-07-16,38.33000183105469
2012-07-17,38.58000183105469
2012-07-18,38.810001373291016
2012-07-19,39.90999984741211
2012-07-20,39.43000030517578
2012-07-23,37.93000030517578
2012-07-24,38.11000061035156
2012-07-25,38.380001068115234
2012-07-26,38.83000183105469
2012-07-27,38.91999816894531
2012-07-30,38.61000061035156
2012-07-31,37.720001220703125
2012-08-01,38.439998626708984
2012-08-02,37.63999938964844
2012-08-03,39.27000045776367
2012-08-06,39.65999984741211
2012-08-07,40.439998626708984
2012-08-08,40.529998779296875
2012-08-09,40.529998779296875
2012-08-10,40.529998779296875
2012-08-13,39.779998779296875
2012-08-14,40.18000030517578
2012-08-15,40.75
2012-08-16,40.97999954223633
2012-08-17,41.189998626708984
2012-08-20,41.2400016784668
2012-08-21,41.63999938964844
2012-08-22,41.61000061035156
2012-08-23,41.41999816894531
2012-08-24,41.380001068115234
2012-08-27,40.91999816894531
2012-08-28,41.11000061035156
2012-08-29,41.11000061035156
2012-08-30,40.43000030517578
2012-08-31,41.2400016784668
2012-09-04,41.2400016784668
2012-09-05,40.810001373291016
2012-09-06,41.5
2012-09-07,41.2400016784668
2012-09-10,41.220001220703125
2012-09-11,41.45000076293945
2012-09-12,41.52000045776367
2012-09-13,41.970001220703125
2012-09-14,42.279998779296875
2012-09-17,41.119998931884766
2012-09-18,41.0099983215332
2012-09-19,39.16999816894531
2012-09-20,39.56999969482422
2012-09-21,39.619998931884766
2012-09-24,38.90999984741211
2012-09-25,38.869998931884766
2012-09-26,38.09000015258789
2012-09-27,39.459999084472656
2012-09-28,39.459999084472656
2012-10-01,39.709999084472656
2012-10-02,39.54999923706055
2012-10-03,37.650001525878906
2012-10-04,37.650001525878906
2012-10-05,38.220001220703125
2012-10-08,38.220001220703125
2012-10-09,39.43000030517578
2012-10-10,39.040000915527344
2012-10-11,39.56999969482422
2012-10-12,39.150001525878906
2012-10-15,38.79999923706055
2012-10-16,39.38999938964844
2012-10-17,39.29999923706055
2012-10-18,39.29999923706055
2012-10-19,39.29999923706055
2012-10-22,38.439998626708984
2012-10-23,36.90999984741211
2012-10-24,36.90999984741211
2012-10-25,36.90999984741211
2012-10-26,36.90999984741211
2012-10-31,36.84000015258789
2012-11-01,37.119998931884766
2012-11-02,36.97999954223633
2012-11-05,36.97999954223633
2012-11-06,36.97999954223633
2012-11-07,36.2599983215332
2012-11-08,36.2599983215332
2012-11-09,36.2599983215332
2012-11-12,36.2599983215332
2012-11-13,36.5
2012-11-14,36.5
2012-11-15,36.47999954223633
2012-11-16,36.709999084472656
2012-11-19,38.09000015258789
2012-11-20,36.9900016784668
2012-11-21,37.130001068115234
2012-11-23,37.130001068115234
2012-11-26,37.130001068115234
2012-11-27,37.130001068115234
2012-11-28,37.130001068115234
2012-11-29,37.130001068115234
2012-11-30,37.130001068115234
2012-12-03,38.0
2012-12-04,37.540000915527344
2012-12-05,37.61000061035156
2012-12-06,36.61000061035156
2012-12-07,36.61000061035156
2012-12-10,36.619998931884766
2012-12-11,36.5
2012-12-12,36.849998474121094
2012-12-13,36.58000183105469
2012-12-14,36.65999984741211
2012-12-17,36.939998626708984
2012-12-18,37.22999954223633
2012-12-19,37.7599983215332
2012-12-20,37.880001068115234
2012-12-21,37.5
2012-12-24,37.41999816894531
2012-12-26,38.22999954223633
2012-12-27,38.400001525878906
2012-12-28,38.209999084472656
2012-12-31,38.47999954223633
2013-01-02,38.939998626708984
2013-01-03,38.83000183105469
2013-01-04,38.91999816894531
2013-01-07,39.0
2013-01-08,39.06999969482422
2013-01-09,39.119998931884766
2013-01-10,39.290000915527344
2013-01-11,39.18000030517578
2013-01-14,39.369998931884766
2013-01-15,39.060001373291016
2013-01-16,39.380001068115234
2013-01-17,39.83000183105469
2013-01-18,39.88999938964844
2013-01-22,40.2599983215332
2013-01-23,39.880001068115234
2013-01-24,40.15999984741211
2013-01-25,40.06999969482422
2013-01-28,40.22999954223633
2013-01-29,40.619998931884766
2013-01-30,40.880001068115234
2013-01-31,40.72999954223633
2013-02-01,40.779998779296875
2013-02-04,40.290000915527344
2013-02-05,40.41999816894531
2013-02-06,40.459999084472656
2013-02-07,40.16999816894531
2013-02-08,40.16999816894531
2013-02-11,40.61000061035156
2013-02-12,40.7599983215332
2013-02-13,40.779998779296875
2013-02-14,40.779998779296875
2013-02-15,40.150001525878906
2013-02-19,40.36000061035156
2013-02-20,39.470001220703125
2013-02-21,38.619998931884766
2013-02-22,38.619998931884766
2013-02-25,38.47999954223633
2013-02-26,38.4900016784668
2013-02-27,38.560001373291016
2013-02-28,38.560001373291016
2013-03-01,37.70000076293945
2013-03-04,37.29999923706055
2013-03-05,37.72999954223633
2013-03-06,37.72999954223633
2013-03-07,38.029998779296875
2013-03-08,38.029998779296875
2013-03-11,38.130001068115234
2013-03-12,38.38999938964844
2013-03-13,38.38999938964844
2013-03-14,38.25
2013-03-15,38.25
2013-03-18,38.25
2013-03-19,38.459999084472656
2013-03-20,38.369998931884766
2013-03-21,38.119998931884766
2013-03-22,38.529998779296875
2013-03-25,38.529998779296875
2013-03-26,39.459999084472656
2013-03-27,39.439998626708984
2013-03-28,39.439998626708984
2013-04-01,39.439998626708984
2013-04-02,39.959999084472656
2013-04-03,39.959999084472656
2013-04-04,38.470001220703125
2013-04-05,38.209999084472656
2013-04-08,38.27000045776367
2013-04-09,38.849998474121094
2013-04-10,38.849998474121094
2013-04-11,38.849998474121094
2013-04-12,37.709999084472656
2013-04-15,37.709999084472656
2013-04-16,36.70000076293945
2013-04-17,36.70000076293945
2013-04-18,36.43000030517578
2013-04-19,36.290000915527344
2013-04-22,36.58000183105469
2013-04-23,36.779998779296875
2013-04-24,36.779998779296875
2013-04-25,38.310001373291016
2013-04-26,38.310001373291016
2013-04-29,38.720001220703125
2013-04-30,38.20000076293945
2013-05-01,38.20000076293945
2013-05-02,38.34000015258789
2013-05-03,39.209999084472656
2013-05-06,39.33000183105469
2013-05-07,39.33000183105469
2013-05-08,39.279998779296875
2013-05-09,39.40999984741211
2013-05-10,39.40999984741211
2013-05-13,39.040000915527344
2013-05-14,39.08000183105469
2013-05-15,38.130001068115234
2013-05-16,38.130001068115234
2013-05-17,39.540000915527344
2013-05-20,39.540000915527344
2013-05-21,39.41999816894531
2013-05-22,39.04999923706055
2013-05-23,38.20000076293945
2013-05-24,38.70000076293945
2013-05-28,38.70000076293945
2013-05-29,38.5
2013-05-30,38.5
2013-05-31,38.2599983215332
2013-06-03,38.619998931884766
2013-06-04,38.68000030517578
2013-06-05,38.93000030517578
2013-06-06,38.93000030517578
2013-06-07,39.459999084472656
2013-06-10,39.459999084472656
2013-06-11,39.06999969482422
2013-06-12,39.06999969482422
2013-06-13,39.790000915527344
2013-06-14,40.18000030517578
2013-06-17,40.18000030517578
2013-06-18,40.459999084472656
2013-06-19,40.4900016784668
2013-06-20,39.310001373291016
2013-06-21,38.349998474121094
2013-06-24,38.630001068115234
2013-06-25,38.630001068115234
2013-06-26,38.79999923706055
2013-06-27,38.79999923706055
2013-06-28,39.5
2013-07-01,39.5
2013-07-02,39.81999969482422
2013-07-03,40.5
2013-07-05,40.5
2013-07-08,40.5
2013-07-09,41.06999969482422
2013-07-10,41.7599983215332
2013-07-11,41.810001373291016
2013-07-12,41.9900016784668
2013-07-15,42.189998626708984
2013-07-16,42.189998626708984
2013-07-17,42.189998626708984
2013-07-18,42.189998626708984
2013-07-19,42.189998626708984
2013-07-22,42.43000030517578
2013-07-23,42.66999816894531
2013-07-24,42.060001373291016
2013-07-25,42.310001373291016
2013-07-26,41.95000076293945
2013-07-29,42.08000183105469
2013-07-30,41.7400016784668
2013-07-31,41.7400016784668
2013-08-01,43.040000915527344
2013-08-02,43.040000915527344
2013-08-05,42.709999084472656
2013-08-06,42.709999084472656
2013-08-07,42.709999084472656
2013-08-08,41.529998779296875
2013-08-09,41.529998779296875
2013-08-12,41.529998779296875
2013-08-13,41.529998779296875
2013-08-14,43.08000183105469
2013-08-15,43.08000183105469
2013-08-16,43.08000183105469
2013-08-19,43.08000183105469
2013-08-20,43.02000045776367
2013-08-21,43.02000045776367
2013-08-22,43.02000045776367
2013-08-23,43.02000045776367
2013-08-26,43.02000045776367
2013-08-27,43.02000045776367
2013-08-28,44.529998779296875
2013-08-29,43.88999938964844
2013-08-30,43.91999816894531
2013-09-03,44.20000076293945
2013-09-04,44.20000076293945
2013-09-05,44.20000076293945
2013-09-06,44.20000076293945
2013-09-09,44.20000076293945
2013-09-10,43.45000076293945
2013-09-11,43.720001220703125
2013-09-12,43.720001220703125
2013-09-13,44.09000015258789
2013-09-16,44.09000015258789
2013-09-17,43.09000015258789
2013-09-18,43.09000015258789
2013-09-19,43.900001525878906
2013-09-20,43.900001525878906
2013-09-23,42.7400016784668
2013-09-24,42.68000030517578
2013-09-25,42.5
2013-09-26,42.84000015258789
2013-09-27,42.65999984741211
2013-09-30,42.65999984741211
2013-10-01,42.40999984741211
2013-10-02,43.18000030517578
2013-10-03,42.959999084472656
2013-10-04,43.189998626708984
2013-10-07,43.09000015258789
2013-10-08,43.09000015258789
2013-10-09,43.09000015258789
2013-10-10,43.09000015258789
2013-10-11,42.720001220703125
2013-10-14,42.720001220703125
2013-10-15,42.720001220703125
2013-10-16,43.279998779296875
2013-10-17,42.400001525878906
2013-10-18,42.61000061035156
2013-10-21,42.61000061035156
2013-10-22,42.61000061035156
2013-10-23,41.0099983215332
2013-10-24,41.119998931884766
2013-10-25,41.119998931884766
2013-10-28,41.119998931884766
2013-10-29,41.119998931884766
2013-10-30,41.34000015258789
2013-10-31,41.13999938964844
2013-11-01,40.709999084472656
2013-11-04,40.540000915527344
2013-11-05,40.540000915527344
2013-11-06,40.650001525878906
2013-11-07,40.650001525878906
2013-11-08,40.540000915527344
2013-11-11,40.540000915527344
2013-11-12,40.540000915527344
2013-11-13,40.349998474121094
2013-11-14,40.349998474121094
2013-11-15,40.349998474121094
2013-11-18,40.349998474121094
2013-11-19,40.349998474121094
2013-11-20,40.220001220703125
2013-11-21,40.220001220703125
2013-11-22,40.220001220703125
2013-11-25,40.369998931884766
2013-11-26,40.220001220703125
2013-11-27,39.630001068115234
2013-11-29,39.630001068115234
2013-12-02,39.959999084472656
2013-12-03,41.09000015258789
2013-12-04,41.09000015258789
2013-12-05,41.650001525878906
2013-12-06,41.72999954223633
2013-12-09,41.72999954223633
2013-12-10,41.72999954223633
2013-12-11,41.66999816894531
2013-12-12,41.66999816894531
2013-12-13,41.20000076293945
2013-12-16,41.20000076293945
2013-12-17,41.20000076293945
2013-12-18,41.20000076293945
2013-12-19,41.709999084472656
2013-12-20,41.869998931884766
2013-12-23,41.869998931884766
2013-12-24,41.869998931884766
2013-12-26,41.869998931884766
2013-12-27,41.869998931884766
2013-12-30,42.220001220703125
2013-12-31,42.220001220703125
2014-01-02,42.220001220703125
2014-01-03,42.220001220703125
2014-01-06,42.220001220703125
2014-01-07,42.220001220703125
2014-01-08,39.810001373291016
2014-01-09,39.810001373291016
2014-01-10,39.810001373291016
2014-01-13,39.810001373291016
2014-01-14,39.810001373291016
2014-01-15,39.810001373291016
2014-01-16,39.810001373291016
2014-01-17,39.810001373291016
2014-01-21,39.810001373291016
2014-01-22,41.130001068115234
2014-01-23,41.029998779296875
2014-01-24,41.029998779296875
2014-01-27,41.029998779296875
2014-01-28,41.029998779296875
2014-01-29,41.029998779296875
2014-01-30,41.029998779296875
2014-01-31,41.2400016784668
2014-02-03,41.2400016784668
2014-02-04,40.93000030517578
2014-02-05,40.93000030517578
2014-02-06,41.5
2014-02-07,41.5
2014-02-10,41.5
2014-02-11,42.2400016784668
2014-02-12,42.2400016784668
2014-02-13,42.2400016784668
2014-02-14,42.2400016784668
2014-02-18,43.0099983215332
2014-02-19,43.0099983215332
2014-02-20,43.0099983215332
2014-02-21,43.099998474121094
2014-02-24,43.099998474121094
2014-02-25,43.099998474121094
2014-02-26,43.099998474121094
2014-02-27,43.099998474121094
2014-02-28,43.099998474121094
2014-03-03,43.099998474121094
2014-03-04,43.599998474121094
2014-03-05,43.599998474121094
2014-03-06,43.599998474121094
2014-03-07,43.459999084472656
2014-03-10,43.459999084472656
2014-03-11,43.459999084472656
2014-03-12,43.459999084472656
2014-03-13,43.459999084472656
2014-03-14,43.459999084472656
2014-03-17,43.459999084472656
2014-03-18,43.459999084472656
2014-03-19,43.459999084472656
2014-03-20,43.459999084472656
2014-03-21,43.459999084472656
2014-03-24,43.459999084472656
2014-03-25,43.459999084472656
2014-03-26,43.459999084472656
2014-03-27,43.459999084472656
2014-03-28,43.459999084472656
2014-03-31,43.459999084472656
2014-04-01,43.459999084472656
2014-04-02,43.459999084472656
2014-04-03,43.459999084472656
2014-04-04,43.459999084472656
2014-04-07,43.459999084472656
2014-04-08,43.459999084472656
2014-04-09,43.459999084472656
2014-04-10,43.459999084472656
2014-04-11,43.459999084472656
2014-04-14,43.459999084472656
2014-04-15,44.27000045776367
2014-04-16,44.27000045776367
2014-04-17,44.27000045776367
2014-04-21,44.540000915527344
2014-04-22,43.97999954223633
2014-04-23,43.97999954223633
2014-04-24,43.97999954223633
2014-04-25,43.97999954223633
2014-04-28,43.41999816894531
2014-04-29,43.41999816894531
2014-04-30,43.41999816894531
2014-05-01,43.41999816894531
2014-05-02,42.90999984741211
2014-05-05,42.83000183105469
2014-05-06,42.83000183105469
2014-05-07,42.83000183105469
2014-05-08,43.209999084472656
2014-05-09,43.36000061035156
2014-05-12,43.36000061035156
2014-05-13,43.36000061035156
2014-05-14,43.36000061035156
2014-05-15,43.36000061035156
2014-05-16,43.36000061035156
2014-05-19,43.36000061035156
2014-05-20,43.36000061035156
2014-05-21,43.36000061035156
2014-05-22,45.08000183105469
2014-05-23,45.08000183105469
2014-05-27,45.130001068115234
2014-05-28,45.130001068115234
2014-05-29,45.130001068115234
2014-05-30,45.130001068115234
2014-06-02,45.130001068115234
2014-06-03,45.130001068115234
2014-06-04,45.130001068115234
2014-06-05,45.130001068115234
2014-06-06,45.130001068115234
2014-06-09,45.130001068115234
2014-06-10,45.130001068115234
2014-06-11,45.130001068115234
2014-06-12,45.130001068115234
2014-06-13,45.130001068115234
2014-06-16,45.130001068115234
2014-06-17,45.130001068115234
2014-06-18,46.439998626708984
2014-06-19,46.439998626708984
2014-06-20,46.439998626708984
2014-06-23,46.439998626708984
2014-06-24,46.439998626708984
2014-06-25,46.439998626708984
2014-06-26,46.439998626708984
2014-06-27,46.439998626708984
2014-06-30,46.439998626708984
2014-07-01,46.439998626708984
2014-07-02,46.439998626708984
2014-07-03,46.439998626708984
2014-07-07,46.439998626708984
2014-07-08,46.439998626708984
2014-07-09,46.439998626708984
2014-07-10,46.439998626708984
2014-07-11,46.439998626708984
2014-07-14,46.439998626708984
2014-07-15,46.439998626708984
2014-07-16,46.439998626708984
2014-07-17,46.439998626708984
2014-07-18,46.439998626708984
2014-07-21,46.439998626708984
2014-07-22,46.439998626708984
2014-07-23,46.439998626708984
2014-07-24,46.439998626708984
2014-07-25,46.439998626708984
2014-07-28,46.439998626708984
2014-07-29,46.439998626708984
2014-07-30,46.439998626708984
2014-07-31,46.439998626708984
2014-08-01,42.959999084472656
2014-08-04,42.959999084472656
2014-08-05,42.959999084472656
2014-08-06,42.959999084472656
2014-08-07,42.959999084472656
2014-08-08,42.959999084472656
2014-08-11,42.959999084472656
2014-08-12,42.959999084472656
2014-08-13,42.959999084472656
2014-08-14,42.18000030517578
2014-08-15,42.470001220703125
2014-08-18,42.470001220703125
2014-08-19,42.470001220703125
2014-08-20,41.880001068115234
2014-08-21,41.880001068115234
2014-08-22,41.880001068115234
2014-08-25,41.880001068115234
2014-08-26,41.880001068115234
2014-08-27,41.880001068115234
2014-08-28,41.880001068115234
2014-08-29,41.880001068115234
2014-09-02,42.150001525878906
2014-09-03,42.150001525878906
2014-09-04,42.150001525878906
2014-09-05,42.150001525878906
2014-09-08,42.150001525878906
2014-09-09,42.150001525878906
2014-09-10,42.150001525878906
2014-09-11,42.150001525878906
2014-09-12,40.90999984741211
2014-09-15,40.90999984741211
2014-09-16,40.90999984741211
2014-09-17,40.90999984741211
2014-09-18,40.90999984741211
2014-09-19,40.90999984741211
2014-09-22,40.90999984741211
2014-09-23,40.90999984741211
2014-09-24,40.90999984741211
2014-09-25,41.470001220703125
2014-09-26,41.470001220703125
2014-09-29,41.470001220703125
2014-09-30,40.79999923706055
2014-10-01,40.290000915527344
2014-10-02,40.290000915527344
2014-10-03,40.290000915527344
2014-10-06,40.290000915527344
2014-10-07,40.290000915527344
2014-10-08,38.75
2014-10-09,38.689998626708984
2014-10-10,37.75
2014-10-13,37.900001525878906
2014-10-14,37.900001525878906
2014-10-15,37.900001525878906
2014-10-16,37.900001525878906
2014-10-17,37.900001525878906
2014-10-20,36.65999984741211
2014-10-21,36.75
2014-10-22,37.0
2014-10-23,37.0
2014-10-24,37.0
2014-10-27,36.189998626708984
2014-10-28,36.189998626708984
2014-10-29,36.189998626708984
2014-10-30,36.189998626708984
2014-10-31,36.41999816894531
2014-11-03,36.41999816894531
2014-11-04,36.41999816894531
2014-11-05,35.63999938964844
2014-11-06,35.63999938964844
2014-11-07,35.63999938964844
2014-11-10,35.63999938964844
2014-11-11,35.0
2014-11-12,34.939998626708984
2014-11-13,34.619998931884766
2014-11-14,34.029998779296875
2014-11-17,34.369998931884766
2014-11-18,34.369998931884766
2014-11-19,34.369998931884766
2014-11-20,34.369998931884766
2014-11-21,34.369998931884766
2014-11-24,34.369998931884766
2014-11-25,34.369998931884766
2014-11-26,34.369998931884766
2014-11-28,31.0
2014-12-01,31.139999389648438
2014-12-02,31.139999389648438
2014-12-03,25.799999237060547
2014-12-04,30.559999465942383
2014-12-05,30.0
2014-12-08,30.0
2014-12-09,29.1200008392334
2014-12-10,29.1200008392334
2014-12-11,27.989999771118164
2014-12-12,26.899999618530273
2014-12-15,26.780000686645508
2014-12-16,26.780000686645508
2014-12-17,26.09000015258789
2014-12-18,26.31999969482422
2014-12-19,26.149999618530273
2014-12-22,26.149999618530273
2014-12-23,26.600000381469727
2014-12-24,26.600000381469727
2014-12-26,25.520000457763672
2014-12-29,25.139999389648438
2014-12-30,25.25
2014-12-31,24.950000762939453
2015-01-02,24.790000915527344
2015-01-05,23.700000762939453
2015-01-06,22.700000762939453
2015-01-07,23.0
2015-01-08,23.149999618530273
2015-01-09,22.68000030517578
2015-01-12,22.280000686645508
2015-01-13,22.260000228881836
2015-01-14,23.020000457763672
2015-01-15,22.34000015258789
2015-01-16,22.899999618530273
2015-01-20,22.18000030517578
2015-01-21,22.510000228881836
2015-01-22,22.15999984741211
